site_id,n_total,n_train,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,test_loss,epoch
SITE231,29,22,7,5,20,0.2857142984867096,0.7142857313156128,0.46396392583847046,1.7142857313156128,2.203892707824707,3.429848790168762,2.8761725425720215,5
SITE234,41,30,11,60,60,0.27272728085517883,0.7272727489471436,-0.023936152458190918,1.3636363744735718,1.783765196800232,2.4049304723739624,2.400146007537842,60
SITE239,56,41,15,33,48,0.13333334028720856,0.46666666865348816,0.0,2.4000000953674316,2.8284270763397217,3.0380582014719644,2.983436346054077,33
SITE240,51,37,14,32,47,0.2857142984867096,0.6428571343421936,-0.042847633361816406,2.0714285373687744,2.8410258293151855,2.9436228275299072,2.782625198364258,32
SITE241,103,78,25,60,60,0.3199999928474426,0.6000000238418579,-0.43791520595550537,2.2799999713897705,3.3286633491516113,2.6702691078186036,2.8881248235702515,60
SITE244,42,30,12,17,32,0.25,0.5833333134651184,-0.2581413984298706,2.5,3.316624879837036,3.126665711402893,3.1886062622070312,17
SITE245,50,35,15,47,60,0.2666666805744171,0.6000000238418579,-0.5046297311782837,2.5999999046325684,3.605551242828369,3.2285357316335044,2.960895299911499,47
SITE251,43,32,11,9,24,0.1818181872367859,0.5454545617103577,0.16166281700134277,2.0,2.4494898319244385,2.9441115856170654,2.9210729598999023,9
SITE253,129,99,30,45,60,0.20000000298023224,0.5666666626930237,-0.9582809209823608,2.633333444595337,3.4785053730010986,2.698359659739903,2.9641001224517822,45
SITE256,22,17,5,26,41,0.20000000298023224,0.6000000238418579,-1.4568967819213867,2.5999999046325684,3.3763885498046875,2.550232410430908,2.677840232849121,26
SITE258,43,31,12,60,60,0.3333333432674408,0.6666666865348816,-0.16666662693023682,1.8333333730697632,2.6457512378692627,2.5069659948349,2.736370325088501,60
SITE259,29,20,9,60,60,0.3333333432674408,0.3333333432674408,-0.9030835628509521,3.555555582046509,4.618802070617676,2.9757479429244995,3.3877882957458496,60
SITE261,57,42,15,56,60,0.3333333432674408,0.6000000238418579,-0.34411442279815674,2.3333332538604736,3.3565855026245117,2.671443462371826,2.9096760749816895,56
SITE262,80,60,20,42,57,0.25,0.75,-0.14754104614257812,1.7999999523162842,2.5099802017211914,2.5534757375717163,2.413097858428955,42
SITE268,44,31,13,41,56,0.23076923191547394,0.7692307829856873,0.384505033493042,1.692307710647583,2.2532029151916504,2.786215662956238,2.8313145637512207,41
SITE272,55,42,13,56,60,0.1538461595773697,0.6153846383094788,-0.6430555582046509,2.769230842590332,3.7416574954986572,2.835343678792318,3.101727247238159,56
SITE276,49,37,12,60,60,0.3333333432674408,0.8333333134651184,0.3009708523750305,1.1666666269302368,1.5811388492584229,2.4180802504221597,2.460930347442627,60
SITE301,28,23,5,33,48,1.0,1.0,1.0,0.0,0.0,1.423505961894989,1.3959708213806152,33
SITE304,22,17,5,53,60,0.6000000238418579,0.6000000238418579,-0.66015625,2.5999999046325684,4.123105525970459,2.115006685256958,2.764125347137451,53
SITE309,48,35,13,60,60,0.3076923191547394,0.38461539149284363,-0.9960629940032959,3.230769157409668,4.242640495300293,2.922025998433431,3.099735736846924,60
SITE310,27,20,7,26,41,0.0,0.4285714328289032,-1.040107011795044,3.5714285373687744,3.9460649490356445,3.057137370109558,3.1235592365264893,26
SITE322,36,27,9,34,49,0.5555555820465088,0.6666666865348816,-0.5414361953735352,1.5555555820465088,2.624669313430786,2.086574971675873,2.5527901649475098,34
SITE323,36,27,9,42,57,0.6666666865348816,0.8888888955116272,0.7509881407022476,0.6666666865348816,1.2472190856933594,2.3763585686683655,2.7540221214294434,42
SITE324,63,46,17,60,60,0.23529411852359772,0.6470588445663452,-0.1790752410888672,2.411764621734619,3.226726770401001,2.8151581287384033,2.825070381164551,60
SITE325,34,26,8,16,31,0.25,0.5,-0.75,3.375,4.486089706420898,3.648472785949707,3.4699337482452393,16
SITE327,67,51,16,48,60,0.3125,0.5625,-0.00044035911560058594,2.125,2.9790937900543213,3.148226797580719,2.913550853729248,48
SITE330,50,36,14,46,60,0.3571428656578064,0.6428571343421936,-0.44788289070129395,2.0714285373687744,3.011881113052368,2.8748592535654702,2.7351036071777344,46
SITE331,28,21,7,18,33,0.4285714328289032,0.5714285969734192,-0.1729729175567627,2.0,2.976095199584961,3.004223108291626,3.042100429534912,18
SITE332,36,27,9,54,60,0.5555555820465088,0.7777777910232544,-0.4835165739059448,1.1111111640930176,1.8257418870925903,2.4506808519363403,2.334462881088257,54
SITE333,23,18,5,31,46,0.6000000238418579,0.6000000238418579,-1.0833332538604736,1.399999976158142,2.2360680103302,2.350002646446228,2.532362222671509,31
SITE334,50,38,12,49,60,0.3333333432674408,0.5,-0.5683890581130981,2.4166667461395264,3.278719186782837,2.624430020650228,2.783665180206299,49
SITE336,23,18,5,23,38,0.6000000238418579,0.800000011920929,-0.5625,1.2000000476837158,2.0,2.4210819602012634,2.7590177059173584,23
SITE338,20,15,5,24,39,0.6000000238418579,0.800000011920929,-0.625,1.0,1.6124515533447266,2.2990667819976807,2.379615068435669,24
SITE339,27,19,8,7,22,0.25,0.5,-1.5626740455627441,2.875,3.7914376258850098,2.898979425430298,2.9287853240966797,7
SITE340,43,31,12,60,60,0.3333333432674408,0.6666666865348816,0.23095524311065674,1.5833333730697632,2.1015865802764893,2.6911171674728394,2.7874436378479004,60
SITE343,48,36,12,48,60,0.25,0.4166666567325592,-0.0011123418807983398,2.0833332538604736,2.5,2.1503367821375527,2.610363483428955,48
SITE345,28,21,7,7,22,0.4285714328289032,0.5714285969734192,-0.827206015586853,2.142857074737549,3.1847853660583496,2.98294198513031,2.822739362716675,7
SITE353,35,27,8,56,60,0.625,0.625,-0.5384615659713745,1.75,2.9580399990081787,1.7454226613044739,2.2660610675811768,56
SITE355,37,28,9,34,49,0.5555555820465088,0.6666666865348816,-0.6769436597824097,2.3333332538604736,3.9299421310424805,2.521752715110779,2.9059128761291504,34
SITE358,54,40,14,46,60,0.3571428656578064,0.5714285969734192,-0.8827588558197021,2.2857143878936768,3.3380918502807617,2.1882892847061157,2.614067792892456,46
SITE360,31,23,8,52,60,0.5,0.75,-0.5044776201248169,1.625,2.8062429428100586,2.2607722878456116,2.730271816253662,52
SITE361,25,18,7,12,27,0.4285714328289032,0.4285714328289032,-1.1654675006866455,2.5714285373687744,3.505098342895508,2.858686923980713,2.750338315963745,12
SITE362,41,30,11,46,60,0.5454545617103577,0.9090909361839294,0.697327047586441,1.0,1.783765196800232,3.014395833015442,3.0823304653167725,46
SITE363,45,34,11,46,60,0.5454545617103577,0.6363636255264282,-0.5640624761581421,1.7272727489471436,2.876234769821167,2.7135424613952637,2.497979164123535,46
SITE366,44,32,12,40,55,0.25,0.5,-0.9376770257949829,2.9166667461395264,3.7749171257019043,2.933387875556946,2.9328503608703613,40
SITE367,32,24,8,27,42,0.625,0.625,-0.46201229095458984,1.875,3.335416078567505,1.8405486345291138,2.428115129470825,27
SITE375,25,19,6,44,59,0.6666666865348816,0.6666666865348816,0.0784982442855835,1.5,2.7386128902435303,3.224933385848999,2.9279847145080566,44
SITE376,35,26,9,34,49,0.3333333432674408,0.4444444477558136,-0.703703761100769,2.444444417953491,3.197221040725708,2.7835135459899902,2.737708806991577,34
SITE377,50,38,12,34,49,0.3333333432674408,0.5,-1.6801347732543945,2.9166667461395264,4.072264194488525,2.698781410853068,2.8677608966827393,34
SITE380,32,24,8,30,45,0.5,0.625,0.02982109785079956,1.875,2.7613401412963867,3.0171741247177124,2.8514208793640137,30
SITE383,20,16,4,13,28,0.0,0.0,-4.94444465637207,4.75,5.172039985656738,2.7233803272247314,3.1694438457489014,13
SITE385,34,25,9,39,54,0.2222222238779068,0.4444444477558136,-0.3214285373687744,2.444444417953491,2.8674418926239014,2.719305992126465,2.877903699874878,39
SITE386,43,32,11,30,45,0.6363636255264282,0.8181818127632141,0.4015544056892395,1.0909091234207153,1.9540168046951294,2.623568534851074,2.77697491645813,30
SITE388,20,13,7,16,31,0.2857142984867096,0.5714285969734192,-1.3786406517028809,2.2857143878936768,3.1622776985168457,2.7176120281219482,2.9868385791778564,16
SITE389,48,37,11,41,56,0.6363636255264282,0.7272727489471436,-0.3656883239746094,1.6363636255264282,3.1622776985168457,2.072468558947245,2.505744218826294,41
SITE397,58,44,14,3,18,0.2857142984867096,0.5714285969734192,-1.5794801712036133,3.0714285373687744,4.267819881439209,3.0297624270121255,3.1443519592285156,3
SITE401,26,19,7,29,44,0.5714285969734192,0.5714285969734192,-0.6550389528274536,1.8571428060531616,2.9519970417022705,1.721657931804657,2.3140945434570312,29
SITE404,21,15,6,60,60,0.3333333432674408,0.5,-1.3499999046325684,3.0,3.9581141471862793,2.5680294036865234,2.8696744441986084,60
SITE406,25,19,6,60,60,0.3333333432674408,0.6666666865348816,-0.14893627166748047,2.1666667461395264,3.240370273590088,3.087209939956665,3.3149561882019043,60
SITE407,28,21,7,37,52,0.7142857313156128,0.8571428656578064,-0.23333334922790527,1.0,2.2990682125091553,2.004395008087158,2.1670095920562744,37
SITE411,133,104,29,59,60,0.27586206793785095,0.6206896305084229,-0.6358580589294434,2.034482717514038,2.710134267807007,2.669781139918736,2.6553577184677124,59
SITE417,101,77,24,46,60,0.25,0.625,-0.010238885879516602,1.9166666269302368,2.4832773208618164,2.622197675704956,2.686516284942627,46
SITE420,57,42,15,47,60,0.20000000298023224,0.6000000238418579,-0.822429895401001,2.2666666507720947,2.943920373916626,2.7070090770721436,2.631740093231201,47
SITE421,39,28,11,15,30,0.3636363744735718,0.5454545617103577,-0.6393090486526489,2.545454502105713,3.5419564247131348,2.9278666973114014,2.844794273376465,15
SITE422,41,28,13,6,21,0.07692307978868484,0.7692307829856873,0.25365352630615234,1.7692307233810425,2.0568833351135254,2.935832977294922,2.630924701690674,6
SITE424,24,18,6,34,49,0.6666666865348816,0.6666666865348816,-0.40322577953338623,1.6666666269302368,3.109126329421997,1.2968147695064545,2.557994842529297,34
SITE426,60,45,15,53,60,0.3333333432674408,0.46666666865348816,-1.304582118988037,2.933333396911621,3.8987176418304443,2.366219917933146,2.602973222732544,53
SITE430,33,24,9,60,60,0.3333333432674408,0.4444444477558136,-1.3648390769958496,4.222222328186035,5.557777404785156,3.011755585670471,3.4037435054779053,60
SITE434,41,29,12,7,22,0.3333333432674408,0.5833333134651184,0.32926827669143677,1.5833333730697632,2.1408722400665283,3.0491222143173218,2.8374736309051514,7
SITE435,32,23,9,22,37,0.3333333432674408,0.4444444477558136,-1.1329481601715088,3.1111111640930176,4.268749237060547,3.2503557205200195,3.082789897918701,22
SITE437,63,45,18,5,20,0.1666666716337204,0.3888888955116272,-2.044433832168579,3.555555582046509,4.434711456298828,2.917977253595988,2.689752221107483,5
SITE438,56,41,15,28,43,0.20000000298023224,0.6000000238418579,-1.2274434566497803,2.5333333015441895,3.2455098628997803,2.781936009724935,2.5870211124420166,28
SITE439,48,35,13,60,60,0.23076923191547394,0.5384615659713745,-0.009433984756469727,2.230769157409668,2.868931770324707,2.4983071088790894,2.862092971801758,60
SITE442,71,52,19,42,57,0.31578946113586426,0.6842105388641357,-0.09273910522460938,2.0,2.901905059814453,2.8366950154304504,3.169448733329773,42
SITE443,20,14,6,60,60,0.3333333432674408,0.5,-0.5827338695526123,3.0,4.281744480133057,3.24446702003479,3.5530128479003906,60
SITE446,68,50,18,1,16,0.1111111119389534,0.3333333432674408,-0.7383177280426025,3.277777671813965,3.9370038509368896,3.3892840147018433,3.1183656454086304,1
