predicted,truth,output,top,path
9,7,"[0.0110, 0.0182, 0.0699, 0.0583, 0.0476, 0.0571, 0.0646, 0.1229, 0.0360, 0.5145]",0.514476478099823,2025-04-13-19-09-12/SITE203_ORNT70_VIS8mi.png
4,4,"[0.0449, 0.1057, 0.1628, 0.1199, 0.1751, 0.1472, 0.0699, 0.1032, 0.0494, 0.0217]",0.1751348227262497,2025-02-27-11-22-46/SITE385_ORNT230_VIS5mi.png
0,0,"[0.3361, 0.2943, 0.1502, 0.1006, 0.0503, 0.0274, 0.0167, 0.0193, 0.0028, 0.0023]",0.33610275387763977,2024-07-02-16-22-41/SITE198_ORNT248_VIS1-75mi.png
8,8,"[0.0007, 0.0028, 0.0062, 0.0086, 0.0108, 0.0251, 0.0219, 0.0205, 0.7976, 0.1057]",0.797597348690033,2024-09-22-16-46-10/SITE454_ORNT90_VIS9mi.png
2,5,"[0.0747, 0.1794, 0.1879, 0.1771, 0.1404, 0.1093, 0.0697, 0.0485, 0.0089, 0.0041]",0.1879100799560547,2024-05-09-16-15-37/SITE8_ORNT278_VIS6mi.png
8,7,"[0.0065, 0.0248, 0.0799, 0.0472, 0.1088, 0.1812, 0.0673, 0.1013, 0.3361, 0.0471]",0.3360930383205414,2024-08-24-13-47-04/SITE340_ORNT230_VIS8mi.png
6,1,"[0.0075, 0.0190, 0.0487, 0.0935, 0.1262, 0.1484, 0.2530, 0.1961, 0.0363, 0.0713]",0.25302547216415405,2024-08-01-13-32-05/SITE575_ORNT85_VIS2-5mi.png
3,2,"[0.0571, 0.1091, 0.1634, 0.1695, 0.1368, 0.1039, 0.0922, 0.1085, 0.0221, 0.0372]",0.1694832295179367,2024-12-24-15-14-57/SITE45_ORNT180_VIS3mi.png
9,3,"[0.0331, 0.0454, 0.1067, 0.1103, 0.0915, 0.0800, 0.0872, 0.1505, 0.0278, 0.2675]",0.267490953207016,2025-03-18-13-52-55/SITE13_ORNT185_VIS4mi.png
1,3,"[0.1347, 0.2484, 0.1647, 0.2031, 0.1022, 0.0607, 0.0401, 0.0379, 0.0057, 0.0025]",0.2484312802553177,2024-07-26-10-22-16/SITE203_ORNT70_VIS4mi.png
9,7,"[0.0236, 0.0467, 0.1158, 0.1082, 0.1029, 0.1157, 0.1273, 0.1318, 0.0266, 0.2015]",0.20147041976451874,2025-03-17-19-09-03/SITE25_ORNT150_VIS8mi.png
6,5,"[0.0075, 0.0217, 0.0663, 0.1000, 0.1358, 0.1467, 0.2521, 0.1915, 0.0415, 0.0368]",0.2520712912082672,2024-08-18-13-20-24/SITE203_ORNT220_VIS6mi.png
8,8,"[0.0010, 0.0041, 0.0063, 0.0033, 0.0091, 0.0364, 0.0171, 0.0070, 0.8575, 0.0582]",0.8575318455696106,2024-08-29-14-11-27/SITE343_ORNT360_VIS9mi.png
1,3,"[0.1471, 0.2761, 0.1704, 0.1886, 0.0981, 0.0568, 0.0301, 0.0276, 0.0043, 0.0010]",0.27607813477516174,2024-07-05-14-33-31/SITE129_ORNT266_VIS4mi.png
1,0,"[0.1757, 0.2930, 0.1863, 0.1564, 0.0841, 0.0523, 0.0239, 0.0232, 0.0042, 0.0009]",0.29296013712882996,2024-09-08-13-07-06/SITE111_ORNT336_VIS1-5mi.png
1,4,"[0.0905, 0.2068, 0.1893, 0.1865, 0.1310, 0.0909, 0.0534, 0.0414, 0.0085, 0.0017]",0.20684108138084412,2024-08-31-14-30-34/SITE8_ORNT278_VIS5mi.png
