predicted,truth,output,top,path
3,1,"[0.0854, 0.0987, 0.0857, 0.1832, 0.1738, 0.1811, 0.1142, 0.0507, 0.0145, 0.0126]",0.18321630358695984,2024-07-05-10-36-13/SITE219_ORNT344_VIS2-5mi.png
1,1,"[0.1738, 0.3011, 0.1483, 0.1654, 0.0871, 0.0461, 0.0409, 0.0296, 0.0035, 0.0041]",0.30114874243736267,2024-07-05-10-36-13/SITE229_ORNT80_VIS2-5mi.png
1,2,"[0.1780, 0.2184, 0.1352, 0.1578, 0.1071, 0.0762, 0.0475, 0.0558, 0.0145, 0.0095]",0.21841399371623993,2025-03-31-13-29-12/SITE128_ORNT303_VIS3mi.png
1,7,"[0.1368, 0.2153, 0.1272, 0.2024, 0.1177, 0.0742, 0.0575, 0.0506, 0.0099, 0.0083]",0.21534565091133118,2024-12-10-14-08-09/SITE442_ORNT300_VIS8mi.png
0,4,"[0.1946, 0.1859, 0.1296, 0.1914, 0.1204, 0.0600, 0.0576, 0.0449, 0.0073, 0.0084]",0.1945745348930359,2025-02-11-14-30-47/SITE569_ORNT54_VIS5mi.png
3,7,"[0.0173, 0.0727, 0.1322, 0.1765, 0.1320, 0.0846, 0.1068, 0.1653, 0.0304, 0.0821]",0.17653512954711914,2024-04-25-17-48-06/SITE241_ORNT214_VIS8mi.png
0,3,"[0.1876, 0.1334, 0.1193, 0.1275, 0.1104, 0.0848, 0.0808, 0.0867, 0.0332, 0.0363]",0.18761327862739563,2025-03-26-12-24-08/SITE169_ORNT228_VIS4mi.png
6,6,"[0.0149, 0.0092, 0.0181, 0.0159, 0.0244, 0.0673, 0.7286, 0.0414, 0.0114, 0.0687]",0.728618323802948,2024-04-30-13-21-52/SITE760_ORNT310_VIS7mi.png
1,2,"[0.1382, 0.2346, 0.1505, 0.1453, 0.0971, 0.0867, 0.0589, 0.0689, 0.0142, 0.0056]",0.23462170362472534,2025-01-31-13-49-43/SITE106_ORNT12_VIS3mi.png
6,9,"[0.0440, 0.0360, 0.0955, 0.0716, 0.0847, 0.1644, 0.1904, 0.1087, 0.0202, 0.1845]",0.1904079169034958,2024-12-23-15-38-40/SITE617_ORNT40_VIS10+mi.png
3,1,"[0.0959, 0.1753, 0.1123, 0.2248, 0.1308, 0.0946, 0.0771, 0.0656, 0.0126, 0.0110]",0.22480490803718567,2024-08-01-10-54-34/SITE239_ORNT110_VIS2mi.png
9,9,"[0.0357, 0.0383, 0.0753, 0.0766, 0.0946, 0.1158, 0.1224, 0.1394, 0.0454, 0.2564]",0.2564394176006317,2025-02-01-12-44-07/SITE586_ORNT180_VIS10+mi.png
1,4,"[0.1409, 0.3663, 0.1472, 0.1864, 0.0678, 0.0420, 0.0264, 0.0206, 0.0014, 0.0009]",0.36627084016799927,2024-07-26-10-22-16/SITE13_ORNT10_VIS5mi.png
5,9,"[0.0307, 0.0489, 0.0931, 0.1011, 0.1124, 0.1528, 0.1450, 0.1455, 0.0430, 0.1275]",0.15283355116844177,2025-03-06-17-34-12/SITE10_ORNT255_VIS10+mi.png
1,2,"[0.1720, 0.2501, 0.1326, 0.1708, 0.0994, 0.0788, 0.0440, 0.0389, 0.0095, 0.0040]",0.2501349151134491,2024-06-13-13-46-47/SITE115_ORNT36_VIS3mi.png
