site_id,n_total,n_train,n_val,n_test,best_epoch,epochs_trained,accuracy,accuracy_within_2,R2,MAE_visibility,RMSE_visibility,train_loss,val_loss,test_loss,epoch
SITE205,89,50,13,26,1,16,0.19230769574642181,0.4615384638309479,-1.5100409984588623,3.038461446762085,3.91741681098938,2.2689509987831116,3.0356016159057617,2.2731934785842896,1
SITE207,46,25,6,15,11,26,0.13333334028720856,0.8666666746139526,-2.750000476837158,1.600000023841858,1.8257418870925903,1.8837500214576721,1.8743298053741455,1.8381927013397217,11
SITE208,52,28,6,18,1,16,0.1666666716337204,0.3333333432674408,-1.873581886291504,3.777777671813965,4.678556442260742,2.4996832609176636,2.572319507598877,2.3135275840759277,1
SITE209,25,16,2,7,1,16,0.0,0.5714285969734192,-0.15652167797088623,2.0,2.3299293518066406,2.641977310180664,2.3640501499176025,2.3282926082611084,1
SITE212,27,17,4,6,1,16,0.6666666865348816,0.6666666865348816,-0.48514866828918457,1.1666666269302368,2.041241407394409,2.2392858266830444,3.437363386154175,1.4952290058135986,1
SITE215,143,88,22,33,47,60,0.3333333432674408,0.5151515007019043,-1.2191531658172607,2.7272727489471436,3.6845295429229736,1.4518549243609111,1.215299665927887,4.002858122189839,47
SITE217,60,32,8,20,2,17,0.4000000059604645,0.699999988079071,-0.6013250350952148,1.649999976158142,2.692582368850708,2.026001453399658,2.5157358646392822,2.014245629310608,2
SITE219,60,36,8,16,2,17,0.25,0.5,0.016806721687316895,2.1875,2.7041635513305664,1.7298667828241985,2.604139804840088,1.7231433391571045,2
SITE229,51,28,6,17,9,24,0.05882352963089943,0.47058823704719543,-0.95634925365448,2.882352828979492,3.4556007385253906,1.873250126838684,2.006709098815918,2.04824960231781,9
SITE230,35,23,4,8,3,18,0.5,0.75,-0.39336490631103516,2.375,4.286607265472412,1.887530505657196,2.8419065475463867,1.6688220500946045,3
SITE231,29,21,4,4,1,16,0.25,0.5,-2.0,3.0,3.674234628677368,2.5666695833206177,2.979309558868408,2.6742172241210938,1
SITE234,41,28,4,9,24,39,0.3333333432674408,0.7777777910232544,-1.0204081535339355,1.1111111640930176,1.5634719133377075,1.6434234380722046,1.4519550800323486,1.5252331495285034,24
SITE239,56,32,8,16,2,17,0.0,0.4375,-2.5158891677856445,3.8125,4.506938934326172,2.0215890407562256,2.891580820083618,2.4586024284362793,2
SITE240,51,28,7,16,5,20,0.25,0.625,-0.06949043273925781,1.8125,2.5124688148498535,2.074784755706787,1.880467414855957,2.0179522037506104,5
SITE241,103,59,15,29,50,60,0.27586206793785095,0.6551724076271057,-0.07046973705291748,1.965517282485962,2.822324752807617,1.3253410756587982,1.6836556196212769,2.5311970710754395,50
SITE244,42,23,7,12,3,18,0.0833333358168602,0.0833333358168602,-3.1369423866271973,5.416666507720947,6.0069403648376465,2.090493321418762,2.6611523628234863,2.5608716011047363,3
SITE245,50,31,5,14,41,56,0.1428571492433548,0.3571428656578064,-2.051903009414673,3.9285714626312256,4.7434163093566895,1.1366407871246338,1.1543115377426147,2.5987915992736816,41
SITE251,43,21,5,17,3,18,0.1764705926179886,0.7058823704719543,-0.011065125465393066,1.7647058963775635,2.249182939529419,2.1671863794326782,2.5175979137420654,2.1997803449630737,3
SITE253,129,86,15,28,1,16,0.25,0.5357142686843872,-0.9037656784057617,2.7857143878936768,3.732100248336792,2.2410711646080017,2.4082045555114746,2.1576201915740967,1
SITE256,22,13,3,6,1,16,0.0,0.6666666865348816,-0.4285714626312256,2.5,2.7386128902435303,2.230595350265503,3.058701992034912,2.3923439979553223,1
SITE258,43,23,6,14,1,16,0.0,0.5714285969734192,-0.07225441932678223,2.4285714626312256,2.7516229152679443,2.284299850463867,2.2111611366271973,2.1568667888641357,1
SITE259,29,20,4,5,1,16,0.6000000238418579,0.6000000238418579,-0.6666666269302368,1.2000000476837158,1.8973665237426758,2.1483442783355713,2.5483739376068115,1.323673129081726,1
SITE261,57,27,7,23,1,16,0.21739129722118378,0.5652173757553101,-1.0994946956634521,2.6521739959716797,3.5447449684143066,2.117447555065155,3.388573408126831,2.788823366165161,1
SITE262,80,45,11,24,1,16,0.125,0.7083333134651184,-0.22882413864135742,2.0,2.598076105117798,2.430480639139811,1.914554476737976,2.6022711396217346,1
SITE268,44,24,7,13,2,17,0.23076923191547394,0.38461539149284363,-0.8796446323394775,3.0,3.710691452026367,2.1701161861419678,1.7947496175765991,2.266570806503296,2
SITE272,55,30,8,17,1,16,0.0,0.23529411852359772,-5.121884346008301,5.058823585510254,5.530663013458252,2.292816638946533,2.605842113494873,2.7670501470565796,1
SITE276,49,31,8,10,1,16,0.30000001192092896,0.6000000238418579,-1.2972970008850098,2.0,2.6076810359954834,2.297007918357849,1.7945938110351562,2.083662509918213,1
SITE301,28,18,5,5,4,19,1.0,1.0,,0.0,0.0,0.47439301759004593,0.07289542257785797,0.07228122651576996,4
SITE304,22,15,3,4,54,60,0.25,0.25,-3.962963104248047,5.0,5.787918567657471,0.6327197551727295,0.3928399085998535,2.362887382507324,54
SITE309,48,27,8,13,1,16,0.3076923191547394,0.3076923191547394,-1.6255786418914795,4.07692289352417,5.1813273429870605,2.3714253902435303,2.1808557510375977,2.1522984504699707,1
SITE310,27,16,4,7,1,16,0.2857142984867096,0.5714285969734192,-1.4896910190582275,2.4285714626312256,3.13960862159729,2.3984904289245605,2.1182918548583984,2.0488624572753906,1
SITE322,36,23,5,8,7,22,0.625,0.625,-0.5845410823822021,1.375,2.2638463973999023,1.3366279006004333,1.1005958318710327,1.503052830696106,7
SITE323,36,22,5,9,1,16,0.4444444477558136,0.5555555820465088,-0.95652174949646,2.444444417953491,3.4960296154022217,2.022739589214325,1.2664926052093506,1.5927129983901978,1
SITE324,63,39,9,15,22,37,0.20000000298023224,0.46666666865348816,-1.4320242404937744,3.5999999046325684,4.633213520050049,1.5427780946095784,1.4108328819274902,2.9426701068878174,22
